N,P,K,temperature,humidity,ph,rainfall,label,label
115.6093648,89.35577659,48.33167379,22.58711789,75.45558469,2.150860665,99.27237521,banana,banana
119.910351,87.35038821,44.79149705,23.40603905,76.77126645,4.439317358,100.5409476, banana ,banana
102.8208153,76.70937406,47.27007107,33.22702332,77.79433797,6.666087083,94.45491693,banana,banana
118.053316,86.70526359,50.04087763,28.51150341,73.71506792,6.35857796,109.7075794,banana,banana
106.4897853,93.28713039,52.64211542,18.64756038,77.04588813,8.900523278,109.2751862,banana,banana
78.57348709,93.84408375,47.21565032,31.950016,85.18699728,9.551893575,102.7842556,banana,banana
113.5770651,94.10743117,48.09663632,32.3185238,85.12691093,1.974441053,94.42405369,banana,banana
89.196792,82.746086,57.85067088,32.63816986,81.43446096,3.929720731,95.27300002,banana,banana
103.9219127,69.85292663,52.81860807,22.39111098,83.87706754,6.245546352,86.54719835,banana,banana
81.8617397,73.01136284,54.38470977,25.96343512,76.85233903,4.98477412,91.07989171,banana,banana
115.9284891,81.05157274,56.3822095,28.15119005,79.26894506,6.666087083,96.16730084,banana,banana
3.989572386,43.47147299,27.78693415,32.4133811,43.34297291,5.696631137,88.26260188,mango,mango
42.03736034,11.60814828,28.92232939,29.58170671,57.41548775,9.10129274,99.09341653, mango ,mango
22.24761845,51.01539669,25.31037949,20.04613752,55.22524354,0,92.81145228, mango ,mango
28.40072769,51.01539669,16.61399488,30.44710756,42.83794566,2.192597989,96.35575155,mango,mango
8.914114868,17.51580128,25.15604457,42.58380707,50.98897126,8.704427131,89.99183906,mango,mango
23.42676917,21.57448547,33.58068334,25.00964735,42.61051154,3.676978941,90.93709195,mango,mango
29.17618597,51.01539669,34.41376185,38.8106446,44.78093665,7.739529724,92.28628915,mango,mango
14.12575833,11.21759355,29.54134105,39.18738495,45.25966478,5.037891311,96.16730084,mangt,mango
13.46696317,34.19594319,32.99430417,37.27122102,50.12856306,12.23200457,101.0815632,mango,mango
31.63828999,31.897082,37.89149929,40.10809428,52.41259452,0,106.6296111,mango,mango
11.98385158,24.86530885,18.96213997,30.39060067,48.94843649,7.955206031,94.50681912,mangt,mango
28.12314368,19.82429387,27.90862815,36.61417226,40.66315885,0.528052512,89.83365777,mango,mango
34.29295545,26.06107203,35.81056565,32.83129983,60.62484879,9.319822415,99.26660826,mango,mango
11.66063171,28.99481928,20.56743628,31.36659641,52.64724903,5.659352849,86.98029222,mango,mango
7.110795321,25.07510552,33.74497025,31.81241132,47.71516535,10.12751693,90.10725379,mango,mango
30.67064328,38.97599738,38.94283197,40.20547025,49.67129971,1.818029201,91.01841053,mangq,mango
37.40668769,34.32893208,35.59507083,31.68416945,52.94041721,1.585853586,103.7583946,mango,mango
15.47515662,16.71896848,32.27430147,27.70301204,50.09678864,0,98.41688307,mango,mango
35.59690045,5.068487296,36.33417309,39.69978709,79.26894506,0,95.98513444,mango,mango
1.775468476,21.15109732,26.45024086,33.44529348,47.22013004,4.85117734,105.7068247,mango,mango
37.40668769,23.39486952,29.06429241,25.47658192,56.79379391,4.595516551,86.12294739,mango,mango
33.76708504,17.18202985,29.95749866,38.63959214,51.3661794,9.668051025,94.81795437,mango,mango
23.69407986,42.06762655,28.05389042,30.26601383,79.26894506,0,100.7033732,mango,mango
40.68436761,12.59875429,32.27430147,31.23826237,49.0100882,5.886350983,104.2631915,mango,mango
15.7513078,38.42192634,27.00292109,25.96343512,43.11620122,9.732681872,84.70620757,mango,mango
36.64250293,17.49148081,40.21491654,33.35596261,48.91994347,4.143023432,83.42010436,mangp,mango
1.592600447,34.70173509,29.79200148,29.55898727,45.25776163,10.43661212,88.7160725,mango,mango
13.24475867,18.9764883,28.82695459,30.23883987,39.32507357,1.880938249,82.48680543,mango,mango
34.18710118,51.01539669,26.66402281,35.27424545,46.56105633,6.226106485,100.0558583,mango,mango
5.734275568,37.48701016,26.65287209,27.67420884,45.47318608,9.566186585,94.33874925,mangu,mango
32.04802401,27.69610168,40.73118704,34.28004546,46.88216291,10.29037115,89.66611827,mango,mango
8.536576776,30.96568344,17.76340001,41.44043315,50.0492705,6.63871059,105.2831716,mango,mango
15.94471822,34.44476576,32.9266312,31.72326745,44.82272266,3.178376712,106.8479261,mango,mango
10.51734796,8.872562532,33.92221407,29.57476285,48.16741071,3.392573152,96.00487156,mango,mango
2.90363685,27.57470985,35.66814995,27.9912291,53.32263799,0.550040547,91.85931511,mango,mango
10.99822045,33.7497622,38.19140148,34.73375281,51.20195004,0.779127446,101.323528,manga,mango
23.95333806,29.06555732,31.4344869,38.46886984,54.42679477,10.95465965,105.0714174,mango,mango
7.75309965,37.4451323,35.26509736,28.89060837,52.33280186,1.920175168,104.8902612,mango,mango
9.928149231,32.71169653,25.17973693,25.96343512,42.43170015,6.718940277,95.27951491,mango,mango
0.630356394,36.50020071,41.73774672,28.91347051,51.95249388,10.05770585,93.19173739,mango,mango
73.45551793,26.05771043,24.51348579,24.10125802,56.33632384,4.301203866,89.18435428,mango,mango
29.12258465,45.54829964,41.05151171,37.90187606,42.84152406,10.60897459,97.04371101, mango ,mango
6.873640507,34.18605174,22.88217941,29.19461374,79.26894506,0.832125078,90.95634753,mango,mango
18.8055019,30.60470013,29.07402499,31.91573061,52.60743451,7.645092626,100.7127392,mango,mango
28.0759941,42.04049285,38.30727671,27.26936187,47.04105448,0,91.2226033,mango,mango
34.99105018,16.67899919,28.52626103,25.96343512,58.36664996,14,94.22529557,mango,mango
27.90751547,25.82541847,31.52836373,32.25583122,56.45485062,14,90.20823768,mango,mango
35.46286238,24.62468468,26.37002544,31.72959612,49.67437315,4.458460331,93.30557579,mangw,mango
0.557660717,14.70736773,27.1536896,27.25353658,48.45214419,7.801171948,91.47886369,mango,mango
31.74820748,37.73657702,19.00467627,36.26572278,52.73221202,3.304079979,279.8421503,mango,mango
19.59656438,30.56518736,28.45748483,28.48755395,50.67798722,0,82.45869314,mango,mango
22.55461716,39.75579922,29.6756554,23.15399031,47.67472545,10.42688153,87.60080321,mango,mango
19.45311988,28.14060291,26.10236738,35.8155482,47.91177715,1.032485371,93.48364502,mangh,mango
37.40668769,29.36886161,23.60326728,30.22429202,51.43106865,4.445179282,98.94014128,mango,mango
26.85821056,32.35486598,31.06033088,29.59578029,48.26239434,6.86792282,100.1264587,mango,mango
26.35299426,9.853038185,25.13826521,36.19396598,46.94987029,14,101.9039516,mango,mango
16.29628869,12.98681853,16.12373175,25.65152264,52.4724628,5.946074655,97.3916857,mango,mango
12.35145262,35.6032062,29.40794608,21.3545496,54.82602885,2.862528667,96.50857588,mango,mango
32.85839814,34.82768625,28.38777525,28.76863866,51.24435708,9.025613366,84.71240415,mango,mango
32.15858388,31.53736924,23.48161384,21.35381421,44.23918938,3.469612914,89.61591981,mango,mango
23.09836483,24.42848612,36.29556199,23.06786102,43.05816424,7.653945594,97.30402014,mango,mango
0.280999773,33.25973812,30.65485104,34.1651064,41.95367226,14,89.66460575,mango,mango
1.314693437,25.79661137,35.02928018,28.38192911,53.43672966,6.666087083,90.04197325,mango,mango
37.40668769,41.55405727,26.65912166,38.30587454,54.94975923,5.006373444,96.16730084,mango,mango
7.41911583,38.6686107,23.449227,25.96343512,58.81826632,3.300842607,97.50247522,mango,mango
6.985030319,13.57922777,34.05371538,21.9224284,45.82115642,8.226176255,90.56982646,mango,mango
0.95406946,41.43075696,34.10467633,31.51822401,47.3589486,4.42777885,85.9256837,mango,mango
21.24660092,43.67607091,38.1864275,36.19359644,47.57363274,0,90.14915679,mango,mango
14.93872353,28.69301803,20.4534023,38.24253764,50.2214394,7.710133142,99.12891207,mango,mango
8.362715838,19.75123349,29.63631743,27.30131944,48.96466802,3.085710546,91.26686951,mango,mango
10.32671159,26.48915106,26.04155849,28.70153044,53.78021579,9.460789414,84.833864,mango,mango
15.10583373,26.38911926,25.88714784,24.2865928,50.05634278,1.288307323,94.14255269,mango,mango
12.17027185,31.25056324,22.97245597,45.84282863,51.75497233,5.45799973,103.2392899,mangd,mango
15.98548201,22.69368075,36.47413533,25.62099106,55.54701088,8.489931766,87.795049,mangy,mango
17.96839869,41.66212144,22.22918939,25.96343512,67.73624276,0.713994865,101.6191294,mango,mango
15.67536729,51.01539669,33.99349174,36.72773944,44.64959106,7.873268278,97.66048933,mangj,mango
37.40668769,18.32652043,29.27451547,36.47890599,44.8038623,9.563959279,91.55192206, mango ,mango
30.54169469,25.15273253,25.47039071,34.16694049,46.18796873,3.063428625,99.33600243,mango,mango
2.367121135,14.26791847,29.57445349,25.96343512,47.01531444,0,92.84470641,mango,mango
0.391656442,22.55420966,22.89280859,31.17163259,49.93079198,4.198725028,95.15924429,mango,mango
3.341874158,38.2327077,39.09638224,35.19540094,51.75851648,5.837244035,97.13665188,mango,mango
12.19596938,19.15594699,18.63255052,21.61937624,49.09798751,6.06684783,99.75932351,mango,mango
8.880671621,33.43316553,31.18563177,23.75320373,79.26894506,11.05379783,102.3656514,mango,mango
0.840485823,34.41270642,22.348436,27.02361048,47.82934297,6.666087083,89.96556762,mango,mango
17.43130023,34.37023112,38.89046255,31.67033675,47.33995184,0.873207953,103.9752094,mango,mango
19.72952202,16.41542808,30.94781371,25.96343512,45.666015,6.767462342,98.41482911,mango,mango
15.85356463,39.24057798,30.1956484,26.17261924,79.26894506,14,104.1331938,mango,mango
26.25202722,16.04003524,37.23042256,38.74642898,46.64118527,9.057963324,94.17986267,mango,mango
25.87346082,22.88629415,25.76138528,30.79675024,53.40940779,0.953855236,99.12898196,mango,mango
10.98896229,27.68206513,30.31798623,27.88937248,130.1856016,9.788585389,91.10606033,mango,mango
35.08591895,37.03037636,78.36787967,33.74276277,55.26687152,11.74048862,92.75777125,mango,mango
2.397565731,51.01539669,33.32702504,28.04274133,59.26614998,8.046924006,88.03622845,mango,mango
40.35872871,18.65199544,23.47133786,30.91627399,59.10840612,0,85.07113086,mango,mango
40.42744712,25.80295172,23.61368273,25.96343512,53.68090277,6.923873469,104.0156565,mango,mango
18.18332651,42.49947308,28.71585438,25.96343512,48.25329623,7.213416598,96.54362697,mango,mango
14.31360477,17.19525193,25.21389299,32.62440072,58.08035888,6.666087083,106.1979677,mango,mango
16.63618899,13.8993131,34.50898281,38.32661698,49.34301796,7.620559976,95.69952066,mango,mango
36.87271874,22.39140945,88.50757752,26.43616329,56.13482708,3.146066985,84.04274188,mango,mango
28.01155237,96.72449764,31.65851701,28.29234382,53.36207737,3.852778868,89.95145273,mango,mango
17.46480052,128.3572263,188.3039062,25.802245,82.69521541,8.854488596,67.61491315,grapes,grapes
12.71671659,140.3139637,202.875601,35.88876175,84.78431993,10.64946317,227.6203435,grapes,grapes
20.87984775,120.6183374,197.8209769,38.88897447,85.7745705,8.114775721,69.2383373,grapes,grapes
44.49576306,51.01539669,195.872203,49.54238372,68.75074029,13.31448866,65.87853925,grapes,grapes
27.17396016,122.1302647,32.27430147,18.4401534,77.18616474,1.981346426,64.13970523,grapet,grapes
2.772441664,51.01539669,199.937256,44.27693237,75.24994015,6.543966971,78.02558983,grapes,grapes
28.74554209,407.5358153,200.9569893,25.40974316,79.10504246,3.442964725,58.28058312,grapes,grapes
11.85646844,113.160105,185.4996895,4.401486704,87.40573715,12.1315762,72.9867919, grapes ,grapes
19.25291014,124.2368669,201.4509864,17.11099701,75.72914919,4.968334156,63.86764806,grapes,grapes
14.37562078,133.9932937,205.1195729,34.28428245,74.98967532,8.264404531,71.82868727,grapes,grapes
19.98788894,127.1333608,196.0572952,41.86774308,80.67079097,12.30907407,78.70553269,grapes,grapes
12.00954868,115.0411326,201.6161335,25.52853201,79.43585601,2.307473566,71.80213963,grapes,grapes
20.0125668,133.5397585,197.4180767,18.34862849,89.61830344,6.666087083,76.66101357,grapes,grapes
39.32901014,141.1238409,205.1677201,9.387816245,83.38485939,10.53392301,65.73228923,grapes,grapes
12.47108667,51.01539669,194.7383202,36.3447704,76.63353655,4.709034935,69.58845333,grapes,grapes
84.9885297,148.9983091,206.2049205,20.70952557,81.94466087,10.66047007,73.15252504,grapes,grapes
4.813987594,136.0249614,212.6679805,17.30972457,88.67508509,6.666087083,63.83607111,grapes,grapes
24.64872524,121.8414074,195.1275703,19.0021593,85.02078145,7.313966307,69.84530203,grapes,grapes
3.846038167,137.8586923,32.27430147,36.22869581,80.08393469,1.165989474,65.54825358,grapes,grapes
34.42867654,51.01539669,201.0795878,34.05102967,78.95047254,10.02168576,79.72301025,grapes,grapes
35.53734302,51.01539669,196.97549,11.388196,77.20502104,4.198439496,66.78572156,grapes,grapes
35.91254258,124.1488672,204.0592071,24.94256079,88.34826665,1.926146688,69.60719075,grapes,grapes
24.0388753,113.2740665,194.9830015,38.2623496,86.09518606,0.808995134,69.98558639,grapes,grapes
11.00613758,51.01539669,198.901604,18.25282281,79.26894506,6.515794233,75.82085291,grapes,grapes
13.26764662,142.1750114,209.3830853,9.822746025,78.56837601,0.209825704,65.93739091,grapes,grapes
7.10058973,51.01539669,207.623114,27.46682198,85.85187012,14,79.05459339,grapes,grapes
2.080447589,126.1304949,199.8657855,12.78560066,78.89168346,5.839381965,66.56432397,grapes,grapes
31.90056147,105.9558991,206.1631224,36.76164863,86.16315844,6.666087083,63.54500353,grapes,grapes
37.40668769,138.5014058,202.0480372,39.81363889,89.40254407,6.340963533,65.22381696, grapes ,grapes
27.9015428,134.5503597,203.9985414,27.80742488,85.1457044,5.198051327,90.18594685,grapes,grapes
10.59817485,375.8919163,192.2714896,7.655109778,79.77161267,9.685345539,72.58965391,grapes,grapes
25.56607864,140.1556241,195.9819823,37.32602146,87.52133181,6.460677164,59.55154762,grapes,grapes
17.17232427,134.0117428,205.9139753,25.03090328,80.75693827,6.666044663,62.03507568,grapes,grapes
20.75243888,417.6920149,194.5481329,7.182040735,75.33899296,0,67.47641862,grapes,grapes
29.57555704,131.9312013,196.2057258,23.11163237,84.97132324,7.242889847,69.26265694, grapes ,grapes
3.543925284,136.2663676,193.3711238,25.96343512,76.69090551,0.056720744,72.72213165,grapex,grapes
31.26803698,141.0145354,207.3666999,19.02372064,81.19445545,8.212880358,74.42483127,grapes,grapes
8.565133198,129.9460517,191.5418346,38.91222563,79.26894506,4.754507174,188.540831,grapes,grapes
23.40006245,119.1915473,199.8373446,10.73365633,83.59002295,6.012188711,61.70579423,grapes,grapes
36.24396778,125.6102597,193.1004164,6.618850781,82.1921489,13.68571657,67.3853027,grapes,grapes
37.40668769,130.3562943,32.27430147,16.91089538,82.80182309,7.866788251,61.96439294,grapes,grapes
11.56601593,132.5291027,32.27430147,17.45058736,79.00721721,6.666087083,71.26228703,grapes,grapes
8.141578036,141.222395,186.8037558,21.41243753,84.70370229,1.298166644,62.95349456,grapes,grapes
32.03988333,114.4970924,195.0802646,25.96343512,82.9899277,2.679292953,61.09853316,grapes,grapes
33.50455968,127.285627,32.27430147,41.54626259,82.45319702,3.453199635,66.69068561,grapes,grapes
7.722606255,143.5197775,193.0037362,23.69466286,76.05362914,9.130547811,74.69683093,grapes,grapes
41.10915741,51.01539669,205.1032755,41.53715399,75.84141537,6.226044942,77.49427961,grapes,grapes
5.311284221,126.7782639,198.7823475,26.03375893,84.6773071,0,69.24035264,grapes,grapes
37.73380395,129.4953373,208.9405261,16.7888481,85.40442384,3.574672093,73.0325419,grapes,grapes
26.10473657,51.01539669,197.8275352,10.26521959,88.41321081,9.852014314,60.60507121,grapes,grapes
37.40668769,143.9524438,32.27430147,31.95795984,85.71376405,1.66294594,69.43331935,grapes,grapes
12.40656448,132.6373757,202.1927934,25.75619883,79.26894506,3.494312996,62.92597916,grapes,grapes
8.74112657,132.3604023,197.6373604,24.56424994,233.9571234,1.399312094,72.37522632,grapes,grapes
26.86609342,133.6820013,205.0153707,19.19576612,72.02554546,2.963335716,68.36970322,grapes,grapes
38.4324493,143.8591466,32.27430147,16.4405098,87.89306286,6.666087083,74.81685235,grapes,grapes
37.29559889,127.1763841,215.2719316,17.36627526,79.25084578,5.610534064,61.32491564,grapes,grapes
17.37543807,118.3127803,195.5097332,16.5549234,236.7756808,6.000767347,69.55416874,grapes,grapes
25.76851707,142.934317,200.6582723,28.18391263,77.09701408,5.938421933,57.72705075,grapes,grapes
19.57085899,139.3988912,194.4240431,34.70425395,73.3105114,9.851001533,60.80192388,grapes,grapes
29.04170349,128.7590971,199.4574268,27.84760285,93.99376562,6.720739643,73.54016459,grapes,grapes
37.40668769,129.1410468,199.6544503,21.89260952,90.2113205,9.47078645,68.19726099,grapes,grapes
28.68012292,134.6342114,201.849815,35.93610097,92.85281071,0,78.17911196,grapes,grapes
38.91710934,134.0351884,32.27430147,7.605362755,78.18506089,0,82.77590469,grapes,grapes
7.453683392,139.4628481,201.1727719,15.54012761,80.25403222,0.543019335,67.13816051,grapes,grapes
127.4343272,127.5439162,195.6568986,41.12421451,251.4345304,6.666087083,74.71459927,grapes,grapes
40.77847156,117.1701434,200.1553463,21.03461106,93.61823034,3.88522462,69.31468427,grapes,grapes
142.3643818,133.2187019,200.7402091,27.49039662,74.72107767,2.521282338,64.74659896,grapes,grapes
24.60848531,142.4888076,209.1016508,34.70632141,85.769363,10.42017156,61.89400803,grapes,grapes
33.54945698,123.6379249,189.6807852,43.64694906,81.43329768,14,67.91911992,grapev,grapes
1.806194507,139.1538774,203.4039008,21.16028697,80.80335772,10.10973815,68.49231003, grapes ,grapes
37.40668769,120.0783033,197.9788345,22.93325747,83.33869064,9.881097641,60.68272363,grapes,grapes
30.05167674,132.028956,204.4546975,10.8126624,81.91916131,14,96.16730084, grapes ,grapes
33.8236876,129.6510856,196.4115136,24.70596177,79.0122454,9.584420286,71.46081226,grapes,grapes
19.08935105,141.6472427,198.8567634,25.58604036,81.20123836,14,70.94055655,grapes,grapes
10.56791206,137.1217872,200.354593,39.8515316,81.15378247,3.090068162,68.6890063,grapes,grapes
25.3968199,133.7915215,203.0435969,20.43919422,76.35635038,2.862141741,69.58100533,grapew,grapes
26.23468565,133.432458,216.0608644,30.18435513,83.82647908,14,66.79025352,grapes,grapes
44.00489473,131.3146869,207.7083555,34.08268607,94.07805231,8.035671899,76.18406494, grapes ,grapes
36.43878952,140.9666698,608.6721529,39.08958765,81.18207933,12.23223723,77.72606193,grapes,grapes
28.24914622,118.6716603,32.27430147,30.55135923,87.18869918,14,96.16730084,grapes,grapes
39.51796442,129.8791721,208.2590069,21.3284962,87.90897442,14,73.13624976,grapes,grapes
9.487401187,130.1234047,202.6708337,18.39613723,80.67758394,3.920453794,68.89965735,grapes,grapes
37.40668769,136.6240484,197.7474512,25.34341587,74.56372797,5.728419647,77.40634155,grapes,grapes
15.22938554,156.0054258,32.27430147,22.90377901,80.73375025,7.536486862,70.08218883,grapes,grapes
7.012252043,124.015763,196.3067317,28.36914166,75.75467938,0,73.61387114,grapes,grapes
4.541653889,136.6310731,203.9125719,21.51830515,79.88013789,8.937110365,76.89404757,grapes,grapes
26.44733188,129.8441671,200.0566677,39.95871025,78.4553409,9.725334492,68.35037307,grapeg,grapes
36.73611637,139.3666402,200.5275794,2.658662729,80.19707295,11.26656031,64.19237662,grapeo,grapes
34.26407762,122.7845014,32.27430147,14.43875432,91.33771282,0,71.87002397,grapes,grapes
42.52556496,51.01539669,197.5652684,9.61659653,79.6263473,14,67.98896921,grapes,grapes
21.54155378,131.129776,210.1715594,13.22329472,82.39992339,0.386942677,72.87620911,grapes,grapes
9.387889868,127.7222133,208.6211185,36.05799252,81.3653468,0,75.41818013,grapes,grapes
28.77249109,145.2620136,203.570607,11.36309629,79.63491408,0,69.25477218,grapes,grapes
8.527582818,119.364706,202.123432,23.67283643,87.18303598,0,76.94181551,grapes,grapes
23.63186323,137.333236,194.4368033,1.419040721,77.9080375,0,61.3201652,grapeo,grapes
41.20328761,134.1199549,205.805743,28.33692283,81.74669061,1.463880395,64.8487927, grapes ,grapes
3.404488598,143.2615288,207.252122,21.27146051,92.42698156,5.822850692,66.39115344,grapes,grapes
33.87421183,117.4811177,195.2034745,19.79774607,79.26894506,6.666087083,65.09088558,grapes,grapes
31.34893176,135.7316165,199.5275998,9.107031498,92.0987244,11.4234246,96.16730084,grapes,grapes
110.7965877,21.37819403,53.21885214,31.64101145,80.03407901,13.26808234,51.29470704,watermelon,watermelon
114.9530997,18.00378576,54.06917691,19.08305155,80.76157763,1.665335966,96.16730084,watermelon,watermelon
117.8342706,27.08937853,42.5902295,26.14575623,80.50526365,14,53.29925357,watermelon,watermelon
37.40668769,8.659660553,53.54409831,29.44912563,98.5867364,0,152.2512246,watermelon,watermelon
87.22080251,25.78198664,45.63475148,24.86505392,85.81104512,6.555891705,51.07533736,watermelon,watermelon
76.57124103,23.33546783,53.53133652,19.98589386,93.90160462,4.405860832,49.55229689,watermelon,watermelon
73.37210914,27.43282442,45.10992522,20.59092154,85.59426101,1.774069885,47.90998322,watermelon,watermelon
86.1455536,25.58148334,50.61219539,25.97137469,87.19544554,14,61.60672718, watermelon ,watermelon
88.45634513,19.33671664,57.48483427,29.69702861,81.20325839,8.255140212,53.64839584,watermelon,watermelon
116.6742985,51.01539669,47.47324032,29.3640739,77.21868708,6.758192346,41.06974826,watermelon,watermelon
82.7442403,20.25403629,46.64484639,32.29767274,81.64528165,14,50.95960792,watermelon,watermelon
90.62979234,14.26423508,32.27430147,18.95692555,79.9630813,8.180481328,60.56591549,watermelon,watermelon
104.0009793,4.031844193,41.40063195,26.72373289,84.44365486,3.499143859,56.31341268,watermelon,watermelon
115.8033615,2.994822608,46.53223286,32.48732021,80.20289665,7.327395294,30.97919522,watermelon,watermelon
110.0189859,21.23933218,52.78459829,23.72307194,251.7327808,8.44400963,51.30396197,watermelon,watermelon
92.77287102,6.873015744,51.18173226,24.91342985,83.13485087,12.64040792,35.55942452,watermelon,watermelon
92.3633371,51.01539669,64.86846607,36.15650119,81.90416528,7.277410943,96.16730084,watermelon,watermelon
110.5231967,24.89145989,59.6406552,25.93422857,99.52831997,0.231693915,54.70680635,watermelon,watermelon
83.24428417,13.1045635,50.91839505,17.9724169,83.40412395,0,96.16730084,watermelon,watermelon
94.03464125,19.82573805,48.83130107,20.83068579,73.86696247,4.239448902,43.29804627,watermelon,watermelon
95.58859624,51.01539669,44.46723885,21.13595896,76.42163093,3.919031855,96.16730084,watermelon,watermelon
95.54579353,14.59927429,47.82366917,26.08254983,87.56217828,7.783376791,50.11102869,watermelon,watermelon
119.4744491,21.65185241,50.15986664,24.14891056,80.48123173,10.85591659,96.16730084,watermelon,watermelon
89.82346036,21.10880489,170.6269968,21.32509173,79.26894506,10.70332208,38.10563777, watermelon ,watermelon
94.30295182,28.20137768,59.69189734,25.41448849,78.67288748,14,157.1071077,watermelon,watermelon
89.08582282,8.157801297,46.39358492,27.12768322,92.23243008,8.574902993,51.67882761,watermelon,watermelon
91.18303491,15.13479536,48.46192138,20.25093151,80.02717302,7.494656615,45.57450477,watermelon,watermelon
110.0848038,1.425193923,53.20030053,38.72205079,79.26894506,14,53.53675794,watermelon,watermelon
37.40668769,29.67991963,54.75551258,21.92922483,82.74111471,9.223285565,59.40429801,watermeloo,watermelon
81.02300774,28.15497524,47.29767966,21.0571527,86.56014242,8.153431532,52.24997346,watermelon,watermelon
117.7648155,18.39841598,45.70096341,15.32080253,84.68488439,10.76197039,41.68814038,watermelon,watermelon
88.01479164,23.43588771,55.32873769,26.07423452,76.25139035,0,53.63932142,watermelon,watermelon
106.1948949,12.86201091,49.84412574,24.71431749,83.30324015,2.505987033,56.18624941,watermelon,watermelon
98.66927301,11.1489375,47.53665959,19.33730219,79.72881425,6.742269581,60.20451379,watermelon,watermelon
93.59031796,7.516235603,54.68242666,21.39326941,90.37494079,0,46.74670102, watermelon ,watermelon
110.0261959,17.49575939,48.08309034,22.61070657,82.83593619,5.055748268,55.25253033,watermelon,watermelon
124.993107,4.446431126,52.91567413,25.96343512,71.5536922,4.88609965,44.72600514,watermelon,watermelon
120.0134912,51.01539669,48.21228381,35.88353416,78.82897194,6.666087083,52.07972725,watermelon,watermelon
366.6687483,1.512496436,49.8801305,31.52879911,83.7958503,10.5563264,46.57867872,watermeloy,watermelon
78.1476372,22.26547389,46.81136508,24.15452229,77.18512661,0,51.67695387,watermelon,watermelon
104.5029944,23.21080139,49.48165763,24.41607249,82.29559153,0.929899331,61.60313922,watermelon,watermelon
96.12913405,17.63851335,56.77004196,26.15696582,86.98684492,9.081307726,43.5054676,watermelon,watermelon
86.18257322,2.125632915,32.27430147,27.91573611,88.19075954,7.071509282,34.65838929,watermeloj,watermelon
106.1451711,12.3578059,59.32625096,18.80416399,93.18500937,10.14149935,61.23634861,watermelon,watermelon
99.2771429,15.25960108,47.02400472,24.5051661,84.78425864,0,57.12561096,watermelol,watermelon
104.5577987,25.85739666,47.56016778,24.97346708,68.52011394,6.30341483,57.50873065,watermelot,watermelon
81.87042937,63.36080715,50.16718043,19.44822741,79.26894506,2.509352243,53.45902723,watermelou,watermelon
85.95898746,5.174367998,32.27430147,19.49172021,94.29014821,9.267464627,57.49666847,watermelon,watermelon
94.38673875,24.12470632,53.40618894,31.19822734,78.07716931,5.6597296,63.78759176,watermelon,watermelon
92.99740572,19.83294372,47.28053775,27.47557078,84.03757606,8.734553139,45.37948479,watermelon,watermelon
91.15000563,18.6579772,41.76685486,25.96343512,81.83533215,9.979207312,53.26017749,watermelon,watermelon
98.17369524,2.79658043,39.94631222,21.84864041,84.16799702,12.69766507,59.4575544,watermelon,watermelon
86.40980427,14.96010691,44.68762838,22.21555008,89.56024061,3.11651946,53.55075845,watermelon,watermelon
84.11267489,19.93188331,32.27430147,14.92981825,83.75498434,6.694871587,36.47044131,watermelon,watermelon
118.1585235,26.12232935,48.90698037,22.34023018,89.7908213,1.466794202,50.71770796,watermelon,watermelon
115.6915574,15.24010061,48.20779324,27.97261662,95.43614638,3.300509532,43.69708839,watermelot,watermelon
108.9433933,24.44184901,41.91635377,20.49504237,90.42724659,7.209927773,61.00889816,watermelon,watermelon
90.79740627,4.611660062,50.40739871,31.6211495,82.82597922,0,53.43369623,watermelon,watermelon
83.13787365,9.196315919,53.98511002,25.29871071,263.8968643,5.843635228,56.15535346,watermelon,watermelon
102.2100253,13.51458415,57.06088728,22.79762282,79.38974669,14,47.44191477,watermelon,watermelon
99.51375255,17.10620076,57.03835572,24.74321085,84.25734569,8.958991404,46.48800553,watermelon,watermelon
108.3376806,14.56010774,49.43345239,36.36320168,90.56784762,3.616629833,47.18739494,watermelon,watermelon
105.4695595,51.01539669,45.21654339,31.58841866,101.0795313,7.912608959,42.06104791,watermelon,watermelon
122.5836998,16.99932704,44.52814587,28.80877272,79.26894506,0.46346408,41.67697059,watermelon,watermelon
86.67120529,28.41688604,57.04037848,18.96343814,75.66798416,0,45.39587733,watermeloa,watermelon
107.5916391,6.691368566,50.67710684,28.85536193,88.5565219,5.174302189,61.59420918,watermelon,watermelon
93.73648509,6.822129229,46.68930814,30.28851165,78.98400816,13.80920212,41.50122248,watermelon,watermelon
94.21026662,18.92451273,50.41737932,15.77702592,77.41062096,12.83315065,51.50245353,watermelon,watermelon
320.7711345,21.1574937,42.54923838,26.0840523,79.26894506,14,46.28100127,watermelon,watermelon
99.06356314,17.13678715,48.94919972,18.01354257,90.26674609,6.666087083,55.34482447,watermelon,watermelon
335.8767365,29.58339057,32.27430147,25.31507686,82.76816849,5.759092745,96.16730084,watermelon,watermelon
84.31996812,6.034068183,56.05752666,21.23483654,96.36408928,7.754551103,185.9873253,watermelon,watermelon
100.4599366,21.36837111,51.02827339,33.47447829,79.34105531,2.176690062,39.30050397,watermelon,watermelon
88.41378056,13.82150998,32.27430147,30.59783379,80.89068279,0,54.6444929,watermelon,watermelon
89.55955484,0.759788041,49.53491003,20.13499772,79.71131769,8.492170085,40.80746164,watermeloh,watermelon
